decision_type,decision_key,signature,count,sample_fid,sample_master,sample_summary,decision,notes
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;ENAM:+;ZNAM:+;,NPC_,1,00071F37,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,ENAM+,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;LNAM:0.000000->0.670783;ZNAM:+;,NPC_,1,00073296,Oblivion.esm,"""Record Header+"",SPLO+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;LNAM:0.000000->0.737053;ZNAM:+;,NPC_,1,000732D3,Oblivion.esm,"""Record Header+"",SPLO+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;ENAM:+;ZNAM:+;FNAM:45 7F->48 1D;,NPC_,1,000738DB,Oblivion.esm,"""Record Header+"",SPLO+,ENAM+,ZNAM+,FNAM",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.652943->0.723197;ZNAM:+;,NPC_,1,000752EE,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Warder;SPLO:+;SCRI:+;LNAM:0.060396->0.690939;ZNAM:+;,NPC_,1,000752EF,Oblivion.esm,"""Record Header+"",FULL,SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.797143->0.115940;ZNAM:+;,NPC_,1,000752F0,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Guardian;SPLO:+;SCRI:+;LNAM:0.805567->0.805600;ZNAM:+;,NPC_,1,000752F1,Oblivion.esm,"""Record Header+"",FULL,SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Warder;SPLO:+;SCRI:+;LNAM:0.587756->0.587800;ZNAM:+;,NPC_,1,000752F2,Oblivion.esm,"""Record Header+"",FULL,SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.447005->0.602496;ZNAM:+;,NPC_,1,000752F3,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.271340->0.723075;ZNAM:+;,NPC_,1,000752F4,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Warder;SPLO:+;SCRI:+;LNAM:0.900000->0.711539;ZNAM:+;,NPC_,1,000752F5,Oblivion.esm,"""Record Header+"",FULL,SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Warder;SPLO:+;SCRI:+;LNAM:0.631794->0.066988;ZNAM:+;,NPC_,1,000752F6,Oblivion.esm,"""Record Header+"",FULL,SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.088412->0.905942;ZNAM:+;,NPC_,1,000752F7,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.021393->0.364177;ZNAM:+;,NPC_,1,000752F8,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.335307->0.335300;ZNAM:+;,NPC_,1,000752F9,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,"NPC_|Record Header:+;INAM:+;HNAM:HighElfClassic ""Oiled"" [HAIR:000->WoodElfFringes ""Stick Twist"" [HA;LNAM:0.537156->0.537200;",NPC_,1,0007B3A7,Oblivion.esm,"""Record Header+"",INAM+,HNAM,LNAM",keep,
pattern,NPC_|Record Header:+;INAM:+;LNAM:0.367077->0.367100;,NPC_,1,0007B3A8,Oblivion.esm,"""Record Header+"",INAM+,LNAM",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.457106->0.386517;ZNAM:+;,NPC_,1,000837F1,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.498764->0.703940;ZNAM:+;,NPC_,1,000837F2,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Warder;SPLO:+;SCRI:+;LNAM:0.036714->0.036700;ZNAM:+;,NPC_,1,000837F3,Oblivion.esm,"""Record Header+"",FULL,SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.493423->0.493400;ZNAM:+;,NPC_,1,000837F4,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,"NPC_|Record Header:+;CNAM:BanditWizard ""Zealot Wizard"" [CL->BanditWizard ""Bandit Wizard"" [CL;ENAM:+;FNAM:45 7F->48 1D;",NPC_,1,0008595B,Oblivion.esm,"""Record Header+"",CNAM,ENAM+,FNAM",keep,
pattern,"NPC_|Record Header:+;SPLO:+;CNAM:BanditBoss ""Bandit Boss"" [CLAS:0->BanditMissile ""Bandit Archer"" [C;ZNAM:+;",NPC_,1,0008595D,Oblivion.esm,"""Record Header+"",SPLO+,CNAM,ZNAM+",keep,
pattern,"NPC_|Record Header:+;FULL:Dark Brotherhood Murderer->Marcus;SPLO:+;HNAM:ElfBraid ""Wind Braids"" [HAIR:000->HighElfpony ""Rogue Knot"" [HAIR:0;LNAM:1.000000->0.560000;ZNAM:+;",NPC_,1,00086753,Oblivion.esm,"""Record Header+"",FULL,SPLO+,HNAM,LNAM,ZNAM+",keep,
pattern,"NPC_|Record Header:+;FULL:Dark Brotherhood Murderer->Nicci;HNAM:MediumLength ""Loose"" [HAIR:00027->Ponytail ""Ponytail"" [HAIR:0002C4;LNAM:0.000000->0.001000;ENAM:+;ZNAM:+;FNAM:45 7F->48 1D;",NPC_,1,00086754,Oblivion.esm,"""Record Header+"",FULL,HNAM,LNAM,ENAM+,ZNAM+,FNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Dark Brotherhood Murderer->S'karri;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;SPLO:+;HNAM:KhajiitMane ""Mane"" [HAIR:000653D->KhajiitEarrings ""Earrings"" [HAIR;LNAM:1.000000->0.530000;ZNAM:+;",NPC_,1,00086755,Oblivion.esm,"""Record Header+"",FULL,RNAM,SPLO+,HNAM,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Necromancer->Master of the Dead;SCRI:+;ZNAM:+;,NPC_,1,00086772,Oblivion.esm,"""Record Header+"",FULL,SCRI+,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.000000->0.750069;ZNAM:+;,NPC_,1,000908B9,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;LNAM:0.000000->0.148867;ZNAM:+;,NPC_,1,000908BB,Oblivion.esm,"""Record Header+"",SPLO+,LNAM,ZNAM+",keep,
pattern,"NPC_|Record Header:+;CNAM:GuardBattlemage ""Guard Battlemag->GuardBattlemage ""Wache-Kampfmagi;LNAM:1.000000->0.172643;ENAM:+;ZNAM:+;",NPC_,1,0009263A,Oblivion.esm,"""Record Header+"",CNAM,LNAM,ENAM+,ZNAM+",keep,
pattern,"NPC_|Record Header:+;CNAM:GuardBattlemage ""Guard Battlemag->GuardBattlemage ""Wache-Kampfmagi;ENAM:+;ZNAM:+;",NPC_,1,0009263B,Oblivion.esm,"""Record Header+"",CNAM,ENAM+,ZNAM+",keep,
pattern,"NPC_|Record Header:+;CNAM:GuardBattlemage ""Guard Battlemag->GuardBattlemage ""Wache-Kampfmagi;LNAM:0.370983->0.371000;ZNAM:+;",NPC_,1,00092642,Oblivion.esm,"""Record Header+"",CNAM,LNAM,ZNAM+",keep,
pattern,"NPC_|Record Header:+;CNAM:GuardBattlemage ""Guard Battlemag->GuardBattlemage ""Wache-Kampfmagi;LNAM:0.744072->0.914029;ZNAM:+;",NPC_,1,00092643,Oblivion.esm,"""Record Header+"",CNAM,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Prison Guard;SPLO:+;LNAM:0.872524->0.261177;ZNAM:+;,NPC_,1,00092B02,Oblivion.esm,"""Record Header+"",FULL,SPLO+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Prison Guard;SPLO:+;SCRI:ICPrisonGuardScript [SCPT:00007E->DieYouDamnVanillaGuarDie [SCPT:0;LNAM:0.300302->0.737846;ZNAM:+;,NPC_,1,00092B03,Oblivion.esm,"""Record Header+"",FULL,SPLO+,SCRI,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Prison Guard;SPLO:+;ZNAM:+;,NPC_,1,00092B04,Oblivion.esm,"""Record Header+"",FULL,SPLO+,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Prison Guard;SPLO:+;LNAM:0.446028->0.613483;ZNAM:+;,NPC_,1,00092B05,Oblivion.esm,"""Record Header+"",FULL,SPLO+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Imperial Watch->Imperial Prison Guard;SPLO:+;SCRI:ICPrisonGuardScript [SCPT:00007E->DieYouDamnVanillaGuarDie [SCPT:0;LNAM:0.218024->0.274331;ZNAM:+;,NPC_,1,00092B06,Oblivion.esm,"""Record Header+"",FULL,SPLO+,SCRI,LNAM,ZNAM+",keep,
pattern,"NPC_|Record Header:+;FULL:Imperial Watch->Imperial Prison Guard;SPLO:+;HNAM:BretonTonsure ""Tonsure"" [HAIR:00->ImperialHeadband ""Military"" [HAI;LNAM:0.835170->0.106632;ZNAM:+;",NPC_,1,00092B07,Oblivion.esm,"""Record Header+"",FULL,SPLO+,HNAM,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.771719;,NPC_,1,00093CD4,Oblivion.esm,"""Record Header+"",LNAM",keep,
pattern,NPC_|Record Header:+;SCRI:+;LNAM:0.000000->0.001000;ZNAM:+;,NPC_,1,000947A9,Oblivion.esm,"""Record Header+"",SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SCRI:+;ZNAM:+;FNAM:45 7F->48 1D;,NPC_,1,000947AA,Oblivion.esm,"""Record Header+"",SCRI+,ZNAM+,FNAM",keep,
pattern,NPC_|Record Header:+;SCRI:+;LNAM:0.736961->0.737000;ENAM:+;ZNAM:+;FNAM:45 7F->48 1D;,NPC_,1,000947AB,Oblivion.esm,"""Record Header+"",SCRI+,LNAM,ENAM+,ZNAM+,FNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.730000->0.500626;ENAM:+;,NPC_,1,00094E85,Oblivion.esm,"""Record Header+"",LNAM,ENAM+",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.105594;,NPC_,1,00094E86,Oblivion.esm,"""Record Header+"",LNAM",keep,
pattern,NPC_|Record Header:+;FULL:Captain Gepard Montrose->Gepard Montrose;SPLO:+;LNAM:0.000000->0.001000;ENAM:+;ZNAM:+;FNAM:45 7F->48 1D;,NPC_,1,00095331,Oblivion.esm,"""Record Header+"",FULL,SPLO+,LNAM,ENAM+,ZNAM+,FNAM",keep,
pattern,"NPC_|Record Header:+;CNAM:Warrior ""Warrior"" [CLAS:00023787->HindarilClass [CLAS:C401C494];LNAM:0.677328->0.677300;ZNAM:+;",NPC_,1,000977DA,Oblivion.esm,"""Record Header+"",CNAM,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;LNAM:0.099918->0.479659;ZNAM:+;,NPC_,1,00097C79,Oblivion.esm,"""Record Header+"",SPLO+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;LNAM:0.000000->0.461266;,NPC_,1,0009829B,Oblivion.esm,"""Record Header+"",SPLO+,LNAM",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:BravilCastleGuardScript [SCPT:00->DieYouDamnVanillaGuarDie [SCPT:0;ZNAM:+;,NPC_,1,000982FA,Oblivion.esm,"""Record Header+"",SPLO+,SCRI,ZNAM+",keep,
pattern,NPC_|Record Header:+;FULL:Sigil Keeper->Sigil Master;SCRI:+;ZNAM:+;,NPC_,1,0009C226,Oblivion.esm,"""Record Header+"",FULL,SCRI+,ZNAM+",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.001000;ZNAM:NPCBanditMissile [CSTY:000CA0D7]->NPCBanditMissileCold [CSTY:05011;,NPC_,1,000A2ADD,Oblivion.esm,"""Record Header+"",LNAM,ZNAM",keep,
pattern,"NPC_|Record Header:+;CNAM:BanditWizard ""Zealot Wizard"" [CL->BanditWizard ""Bandit Wizard"" [CL;FNAM:45 7F->48 1D;",NPC_,1,000A2ADE,Oblivion.esm,"""Record Header+"",CNAM,FNAM",keep,
pattern,"NPC_|Record Header:+;CNAM:MarauderMage ""Marauder Mage"" [CL->BanditWizard ""Bandit Wizard"" [CL;LNAM:0.000000->0.001000;ZNAM:NPCMarauderMage [CSTY:000CA0D3]->UOPMarauderMageNoYield [CSTY:0C0;",NPC_,1,000A2AE1,Oblivion.esm,"""Record Header+"",CNAM,LNAM,ZNAM",keep,
pattern,"NPC_|Record Header:+;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;ZNAM:+;",NPC_,1,000A2AE2,Oblivion.esm,"""Record Header+"",RNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;ZNAM:+;FNAM:7E 34->B6 03;,NPC_,1,000A2AE3,Oblivion.esm,"""Record Header+"",ZNAM+,FNAM",keep,
pattern,"NPC_|Record Header:+;CNAM:BanditMissile ""Bandit Archer"" [C->Hunter ""Hunter"" [CLAS:00023D9C];LNAM:0.000000->0.001000;ZNAM:NPCBanditMissile [CSTY:000CA0D7]->UOPBanditMissileNoYield [CSTY:0C;",NPC_,1,000A2AE6,Oblivion.esm,"""Record Header+"",CNAM,LNAM,ZNAM",keep,
pattern,"NPC_|Record Header:+;SPLO:+;CNAM:BladeClass ""Blade Class"" [CLAS:0->BladeClass ""Blade"" [CLAS:0009348;ENAM:+;ZNAM:+;FNAM:45 7F->48 1D;",NPC_,1,000A3166,Oblivion.esm,"""Record Header+"",SPLO+,CNAM,ENAM+,ZNAM+,FNAM",keep,
pattern,NPC_|Record Header:+;SPLO:+;FNAM:45 7F->48 1D;,NPC_,1,000ACE73,Oblivion.esm,"""Record Header+"",SPLO+,FNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.001000;ZNAM:+;,NPC_,1,000B1670,Oblivion.esm,"""Record Header+"",LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;ZNAM:+;FNAM:45 7F->48 1D;,NPC_,1,000C45B5,Oblivion.esm,"""Record Header+"",SPLO+,ZNAM+,FNAM",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.872463->0.432142;ZNAM:+;,NPC_,1,000C7619,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.639190;ZNAM:+;,NPC_,1,000C80FD,Oblivion.esm,"""Record Header+"",LNAM,ZNAM+",keep,
pattern,"NPC_|Record Header:+;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;SPLO:+;HNAM:+;LNAM:+;ENAM:+;",NPC_,1,000CD327,Oblivion.esm,"""Record Header+"",RNAM,SPLO+,HNAM+,LNAM+,ENAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.612384->0.612400;ZNAM:+;,NPC_,1,0010D759,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.945463->0.945500;ZNAM:+;,NPC_,1,00115DF6,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.258126->0.258100;ZNAM:+;,NPC_,1,00115DF7,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.833600->0.771752;ENAM:+;ZNAM:+;,NPC_,1,00115DF8,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ENAM+,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.633137->0.173528;ZNAM:+;,NPC_,1,00115DF9,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.053652->0.009095;ZNAM:+;,NPC_,1,00115DFA,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.254738->0.254700;ZNAM:+;,NPC_,1,00115DFB,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.987884->0.058901;ZNAM:+;,NPC_,1,00115DFC,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.156652->0.156700;ZNAM:+;,NPC_,1,00115DFD,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.894131->0.078890;ZNAM:+;,NPC_,1,00115DFE,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.007156;,NPC_,1,0014C46E,Oblivion.esm,"""Record Header+"",LNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.351272;ENAM:+;,NPC_,1,0014C46F,Oblivion.esm,"""Record Header+"",LNAM,ENAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:SQ02LerexusScript [SCPT:0018918D->BANLerexusCallidusScript [SCPT:0;,NPC_,1,00181C68,Oblivion.esm,"""Record Header+"",SPLO+,SCRI",keep,
pattern,"NPC_|Record Header:+;SPLO:+;SCRI:+;CNAM:Knight ""Knight"" [CLAS:00000836]->Warrior ""Warrior"" [CLAS:00023787;LNAM:0.497208->0.399731;ZNAM:+;",NPC_,1,00181D1E,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,CNAM,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;ENAM:+;ZNAM:DefaultCombatRejectPCYield [CSTY->NPCNecromancerBoss [CSTY:0501B0F;FNAM:45 7F->48 1D;,NPC_,1,00185378,Oblivion.esm,"""Record Header+"",ENAM+,ZNAM,FNAM",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.700369->0.507248;ZNAM:+;,NPC_,1,0018B118,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.045900->0.279122;ZNAM:+;,NPC_,1,0018BA85,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.863247->0.656301;ZNAM:+;,NPC_,1,0018BA87,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.804895->0.359630;ZNAM:+;,NPC_,1,0018BA88,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;LNAM:0.284463->0.427992;ZNAM:+;,NPC_,1,0018D1F4,Oblivion.esm,"""Record Header+"",SPLO+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.155248->0.379955;ZNAM:+;,NPC_,1,0018D4CF,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.983490->0.156621;ZNAM:+;,NPC_,1,0018D7D8,Oblivion.esm,"""Record Header+"",SPLO+,SCRI+,LNAM,ZNAM+",keep,
pattern,NPC_|Record Header:+;ZNAM:DefaultBanditsOOO [CSTY:05025242->DefaultValenArcherCold [CSTY:050;,NPC_,1,0400113D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",ZNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Akatosh->Priest of Akatosh;SCRI:+;CNAM:Pilgrim ""Pilgrim"" [CLAS:00000832->OblivifallLMRChapelHealer ""Heale;LNAM:0.000000->0.048675;",NPC_,1,040039D6,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,SCRI+,CNAM,LNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Tracker;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMeleeSword ""Briarborn Knig;",NPC_,1,04003A0E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Tracker;RNAM:Redguard ""Redguard"" [RACE:00000D->Imperial ""Imperial"" [RACE:000009;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;HNAM:RedguardClassic ""Frizzy"" [HAIR:0->Cropped ""Cr",NPC_,1,04003A10,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,LNAM,FNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Hunter;RNAM:WoodElf ""Wood Elf"" [RACE:000223C->Nord ""Nord"" [RACE:000224FD];CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:WoodElfFringes ""Stick Twist"" [HA->NordBaldPony ""Ga",NPC_,1,04003A11,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,LNAM,FNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Hunter;RNAM:DarkElf ""Dark Elf"" [RACE:000191C->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:ElfBraid ""Wind Braids"" [HAIR:000->KhajiitDred",NPC_,1,04003A12,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,FNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Hunter;RNAM:WoodElf ""Wood Elf"" [RACE:000223C->Redguard ""Redguard"" [RACE:00000D;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";",NPC_,1,04003A13,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Raging Priestess->Briarborn Hedge Witch;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;LNAM:0.000000->0.794512;",NPC_,1,04003A15,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,CNAM,LNAM",keep,
pattern,"NPC_|Record Header:+;EDID:BanditAmazonBossFemale5->BanditAmazonBossFemale2Scythe;FULL:Amazon Wise Mother->Briarborn Chosen;RNAM:Redguard ""Redguard"" [RACE:00000D->Nord ""Nord"" [RACE:000224FD];CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn ",NPC_,1,04003A16,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",EDID,FULL,RNAM,CNAM,HNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;HNAM:+;LNAM:+;ENAM:+;",NPC_,1,04003A17,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,CNAM,HNAM+,LNAM+,ENAM+",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.564346;,NPC_,1,04004769,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",LNAM",keep,
pattern,NPC_|Record Header:+;FULL:Spectral Reaver->Spectral Lord;,NPC_,1,04004B1A,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Tiber Septim->Priest of Talos;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006AD8,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Tiber Septim->Priest of Talos;RNAM:Imperial ""Imperial"" [RACE:000009->Breton ""Breton"" [RACE:000224FC];SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006ADA,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Tiber Septim->Priestess of Talos;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006ADB,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Stendarr->Priest of Stendarr;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006AE0,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Mara->Priestess of Mara;RNAM:Imperial ""Imperial"" [RACE:000009->Argonian ""Argonian"" [RACE:00023F;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;HNAM:+;LNAM:+;",NPC_,1,04006AE2,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,SCRI+,CNAM,HNAM+,LNAM+",keep,
