src,sig,local_fid,edid,apw_only_plugins,apw_full_chain,reborn_full_chain
Oscuro's_Oblivion_Overhaul.esm,CREA,007FC0,CreatureWolfSummon3,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,017CAE,CreatureMountainLionHunterNR,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00DA6B,CreatureGolemBlood3Summon,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A3B,CreatureWraith2Gloom1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,003D1C,CreatureMountainLionsnowOOO2,APW - Conflict Resolution.esp|APW Merge 2.esp|APW Merge.esp,"OOO Enhanced.esp|APW Merge.esp|APW Merge 2.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,003D1F,CreatureLeopardSnowOOO2,APW - Conflict Resolution.esp|APW Merge 2.esp|APW Merge.esp,"OOO Enhanced.esp|APW Merge.esp|APW Merge 2.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,00BE19,CreatureMinotaur7OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FE0,CreatureBearBrown2,APW - Conflict Resolution.esp|APW Merge.esp,"OOO Enhanced.esp|APW Merge.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,0030A2,CreatureGolemGlass1,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,05139E,CreatureSkeleton3HeroAyleid,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,03B18E,ImpLegionHorseChorrolB,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A24,CreatureSkeleton1ab,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0030AC,CreatureGolemIron3,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FC9,CreatureWolfStarved3,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,008A37,CreatureWraith1a,APW - Conflict Resolution.esp|APW Merge.esp,OOO Enhanced.esp|APW Merge.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FBF,CreatureWolfSummon2,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0263D1,CreatureImpMystical4,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,030558,CreatureGuardianGolemWater3Ocato,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0030AD,CreatureGolemIron4,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A46,CreatureZombie4ab,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00DF5A,CreatureGolemMithril3Summon,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FE4,CreatureBearBrownStarved1,APW - Conflict Resolution.esp|APW Merge.esp,"OOO Enhanced.esp|APW Merge.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,008A49,CreatureZombieDread2a,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,003293,CreatureHellHoundOOO,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,02AC05,CreatureGuardianGolemGold4Umbacano,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00A963,CreatureLichLipsandTarnBoss,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,002262,CreatureGolemGold,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,003D0B,CreatureHellHoundOOO2,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0089FB,CreatureClannfear1,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0317C3,CreatureOOOGuarSwamp,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0317C8,CreatureOOOGuarSwamp02,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A42,CreatureZombie2ab,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A12,CreatureAtronachStorm1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,003295,CreatureWolfWargOOO,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,021102,CreatureTroll5,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,003D0F,CreatureWolfIceOOO3,APW - Conflict Resolution.esp|APW Merge 2.esp|APW Merge.esp,OOO Enhanced.esp|APW Merge.esp|APW Merge 2.esp|APW - Conflict Resolution.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,008A3C,CreatureWraith2Gloom2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0317B9,CreatureOOOGuar02,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0052BF,ImpLegionHorseGottshawB,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FD5,CreatureSlaughterfish1,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,02797A,CreatureWolfPack,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,008A23,CreatureSkeleton1a,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0210F1,CreatureGoblin2Skirmishera2,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0030B4,CreatureGolemMithril3,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0084E5,CreatureGoblin3BerserkerArcherab,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FE8,CreatureBoar2,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,008A41,CreatureZombie2a,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A54,CreatureZombieHeadless3ab,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0215ED,CreatureWolf6,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,00309C,CreatureGolemBlood4,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,025E42,CreatureMinotaurLordBossLow,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A22,CreatureLichNether2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,021104,CreatureBoar1DA,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,0089F7,CreatureSpriggan3,APW - Conflict Resolution.esp|APW Merge.esp,OOO Enhanced.esp|APW Merge.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,027DA7,CreatureWolfWargOOO4,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A05,CreatureAtronachFlame3,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,027881,CreatureImpMystical1a,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0030A3,CreatureGolemGlass2,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A2D,CreatureSkeleton3HeroArchera,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0210FC,CreatureGoblin5Warlordab2,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00309B,CreatureGolemBlood3,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00309F,CreatureGolemEbony2,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0317C5,CreatureOOOGuarAshen03,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,017CB1,CreatureMountainLionNR,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0089F9,CreatureTroll2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A40,CreatureZombie1ab,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00BE0E,CreatureOgre8,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FFA,CreatureGoblin2SkirmisherArchera,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,003297,CreatureLeopardSnowOOO,APW - Conflict Resolution.esp|APW Merge 2.esp|APW Merge.esp,"OOO Enhanced.esp|APW Merge.esp|APW Merge 2.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,007FC8,CreatureWolfStarved2,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,008A1B,CreatureGhost1,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00BE17,CreatureMinotaur6OOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,01CFF1,CreatureBearBrownKodiak0BadSummonJephre,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FFB,CreatureGoblin2SkirmisherArcherab,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0210EF,CreatureGoblin1Archera2,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,004D44,ImpLegionHorseSlopeB,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,003296,CreatureLeopardOOO,APW - Conflict Resolution.esp|APW Merge 2.esp|APW Merge.esp,"OOO Enhanced.esp|APW Merge.esp|APW Merge 2.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,027DB3,CreatureBoar8,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,0030BF,CreatureGolemWater2,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0030A8,CreatureGolemGold3,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A31,CreatureSkeleton4ChampionArchera,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,02F4F9,CreatureBearBlackStarved,APW - Conflict Resolution.esp|APW Merge 2.esp|APW Merge.esp,"OOO Enhanced.esp|APW Merge.esp|APW Merge 2.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,026737,CreatureBoar1GreyCrest,APW - Conflict Resolution.esp|APW Merge 2.esp,"OOO Enhanced.esp|APW Merge 2.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,017CAC,CreatureBoar4NR,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A4D,CreatureZombieDread4a,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0210F5,CreatureGoblin3Berserkera2,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FF4,CreatureGoblin1a,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00BE18,CreatureMinotaur7WeaponOOO,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,030552,CreatureGuardianGolemEbony3Ocato,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,02A707,CreatureGuardianGolemSilver4Umbacano,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0084FD,CreatureMountainLion1,APW Merge.esp,APW Merge.esp,"Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,05139A,CreatureWraith1WeaponAyleid,APW - Conflict Resolution.esp|APW Merge.esp,OOO Enhanced.esp|APW Merge.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,03A791,ImpLegionHorseWellB,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,02F501,CreatureImpMystical,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A39,CreatureWraith1Weapona,APW - Conflict Resolution.esp|APW Merge.esp,OOO Enhanced.esp|APW Merge.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,003D0C,CreatureHellHoundOOO3,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,04389B,CreatureWolfGiantCorrupted,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,034F86,CreatureMinotaur2WeaponOOOAyleid,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A27,CreatureSkeleton2Guardiana,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0084F5,CreatureImp2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FDF,CreatureBearBrown1,APW - Conflict Resolution.esp|APW Merge.esp,"OOO Enhanced.esp|APW Merge.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp","OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,0084ED,CreatureHorseBay2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,003294,CreatureWolfIceOOO,APW - Conflict Resolution.esp|APW Merge 2.esp|APW Merge.esp,OOO Enhanced.esp|APW Merge.esp|APW Merge 2.esp|APW - Conflict Resolution.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,0317C7,CreatureOOOGuarAshen05,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,03A27E,ImpLegionHorseWeyeB,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A4B,CreatureZombieDread3a,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,011B99,CreatureGoblin5WarlordabHestariusCombat,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,01D515,CreatureWolfWargOOOZSummon4,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,01D512,CreatureWolfWargOOOZSummon,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0084E6,CreatureGoblin4Shamana,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,017CB8,CreatureSprigganSpirit3,APW - Conflict Resolution.esp|APW Merge.esp,OOO Enhanced.esp|APW Merge.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,007FEA,CreatureBoar4,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,007FCD,CreatureWolfTimber3,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,008A1C,CreatureGhost2,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,025E08,CreatureWolfGiant4,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,014653,CreatureWolfSpectral3,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0030A0,CreatureGolemEbony3,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00474B,CreatureGolemEbonySummonGood,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp|OOO golems OBME edition.esp","OOO Enhanced.esp|OOO golems OBME edition.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,027976,CreatureWolfGiant,APW Merge.esp,OOO Enhanced.esp|APW Merge.esp,"OOO Enhanced.esp|Bashed Patch, 0.esp"
Oscuro's_Oblivion_Overhaul.esm,CREA,0084F1,CreatureHorseChestnut2,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,028D54,CreatureTroll9,"Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,008A04,CreatureAtronachFlame2,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,0210F9,CreatureGoblin4Shamana2,"APW - Conflict Resolution.esp|Bashed Patch, 0.esp","OOO Enhanced.esp|Bashed Patch, 0.esp|APW - Conflict Resolution.esp",OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,004758,CreatureGolemWaterAthragar,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
Oscuro's_Oblivion_Overhaul.esm,CREA,00DF57,CreatureGolemGold3Summon,APW - Conflict Resolution.esp,OOO Enhanced.esp|APW - Conflict Resolution.esp,OOO Enhanced.esp
